X,Y,esi_original_sim1
0.0,0.0,-0.6268000174280358
1.0,0.0,-0.6427358854663884
2.0,0.0,-0.667933130728941
3.0,0.0,-0.7115387861604308
4.0,0.0,-0.9532061530222096
5.0,0.0,-0.5413835320145797
6.0,0.0,-0.6708155565546211
7.0,0.0,-0.6844573084191761
8.0,0.0,-0.6935107297247598
9.0,0.0,-0.7032595000919836
10.0,0.0,-0.7151065590057205
11.0,0.0,-0.730324866269893
12.0,0.0,-0.7505456850805481
13.0,0.0,-0.7777070155737718
14.0,0.0,-0.8148349063739224
15.0,0.0,-0.8719906871608347
16.0,0.0,-0.9924881199106188
17.0,0.0,-1.6339689658435033
18.0,0.0,-1.0184111067552595
19.0,0.0,-0.9194026371922548
20.0,0.0,-0.8792953986142649
21.0,0.0,-0.8547530768877485
22.0,0.0,-0.8394585452357507
23.0,0.0,-0.8439272649688675
24.0,0.0,-0.8521295566570095
25.0,0.0,-0.8599159315198404
26.0,0.0,-0.8691102189906321
27.0,0.0,-0.8817212578984908
28.0,0.0,-0.9008035457400049
29.0,0.0,-0.9320604930048454
30.0,0.0,-0.9840878957482756
31.0,0.0,-1.0311007207914606
32.0,0.0,-0.9898842264675151
33.0,0.0,-1.1871766668916577
34.0,0.0,-1.2009289260031568
35.0,0.0,-1.2194323412248118
36.0,0.0,-1.2491605567411233
37.0,0.0,-1.2712819023552386
38.0,0.0,-1.2279794677478328
39.0,0.0,-1.1714336868751953
40.0,0.0,-1.128156213037326
41.0,0.0,-1.0964634615477749
42.0,0.0,-1.0734723953394398
43.0,0.0,-1.0572110604397205
44.0,0.0,-1.0463049697718685
45.0,0.0,-1.0396915277407879
46.0,0.0,-1.03643232562864
47.0,0.0,-1.035569295246235
48.0,0.0,-1.036015970108462
49.0,0.0,-1.0365466196642326
50.0,0.0,-1.0359930356470723
51.0,0.0,-1.0336235330986536
52.0,0.0,-1.0293880317901638
53.0,0.0,-1.0237623868032184
54.0,0.0,-1.0173763692784856
55.0,0.0,-0.8092179562554203
56.0,0.0,-0.8173331644298057
57.0,0.0,-0.8256037233545837
58.0,0.0,-0.8336604563195098
59.0,0.0,-0.8407700765809981
60.0,0.0,-0.8456722071067512
61.0,0.0,-0.8466068735590431
62.0,0.0,-0.8417971473664814
63.0,0.0,-0.8303006658151171
64.0,0.0,-0.8125068648604152
65.0,0.0,-0.7897736657431952
66.0,0.0,-0.7636881639732044
67.0,0.0,-0.7355779940280616
68.0,0.0,-0.7063151781648692
69.0,0.0,-0.6761994047151946
70.0,0.0,-0.6447757476184651
71.0,0.0,-0.6105101853751786
72.0,0.0,-0.5697840774593402
73.0,0.0,-0.5126081290182656
74.0,0.0,-0.4217221613447071
75.0,0.0,-0.3346670318927322
76.0,0.0,-0.3769251348302115
77.0,0.0,-0.43583135834151643
78.0,0.0,-0.47504214224754887
79.0,0.0,-0.5023843903931844
80.0,0.0,-0.5227442874620355
81.0,0.0,-0.5386427017819755
82.0,0.0,0.8508448838759006
83.0,0.0,0.9189580545667929
84.0,0.0,1.7534848754682768
85.0,0.0,0.9930379753600266
86.0,0.0,0.9423875016384553
87.0,0.0,0.9387145150450112
88.0,0.0,0.9496791377597749
89.0,0.0,0.9690375401807899
90.0,0.0,0.9957875036930449
91.0,0.0,1.0292842141351026
92.0,0.0,1.0653267906494714
93.0,0.0,1.1073845795153
94.0,0.0,1.1984905244601727
95.0,0.0,1.811773374472364
96.0,0.0,1.903464704489046
97.0,0.0,1.2176889921195426
98.0,0.0,1.11706561157864
99.0,0.0,1.0739552208018683
100.0,0.0,1.0524941192742605
101.0,0.0,1.041941078703925
102.0,0.0,1.0324823296503065
103.0,0.0,1.0146978291826003
104.0,0.0,0.9255809177866762
105.0,0.0,0.9157394343243638
106.0,0.0,0.9004551289621343
107.0,0.0,0.8870603112908566
108.0,0.0,0.8650869177196459
109.0,0.0,0.8440844844221805
110.0,0.0,0.8352538699882586
111.0,0.0,0.8309076614500537
112.0,0.0,0.8231856555523104
113.0,0.0,0.8109559251042964
114.0,0.0,0.7947103751248131
115.0,0.0,0.7747414810478509
116.0,0.0,0.7507107092106056
117.0,0.0,0.7211771339357409
118.0,0.0,0.6822224908014595
119.0,0.0,0.622529791339243
120.0,0.0,0.4960211106432885
121.0,0.0,-0.4056706480960128
122.0,0.0,0.45364683884005913
123.0,0.0,0.5282345872145656
124.0,0.0,0.5355977769881705
125.0,0.0,0.5363288538688881
126.0,0.0,0.18789492755004175
127.0,0.0,0.19530414018482622
128.0,0.0,0.20299638441078943
129.0,0.0,0.2106824959969432
130.0,0.0,0.2179906565098601
131.0,0.0,0.22464757801187624
132.0,0.0,0.2307373483828668
133.0,0.0,0.23680879484171108
134.0,0.0,0.24377240507495376
135.0,0.0,0.25289649948591586
136.0,0.0,0.2661834162316073
137.0,0.0,0.2871154275771466
138.0,0.0,0.3261512935744827
139.0,0.0,0.38075359127842223
140.0,0.0,0.33574482463170197
141.0,0.0,0.2829374621704685
142.0,0.0,0.2505261102269964
143.0,0.0,0.2287062229922125
144.0,0.0,0.2119460652309394
145.0,0.0,0.19754678268581147
146.0,0.0,0.18405526727148527
147.0,0.0,0.17054108145779348
148.0,0.0,0.15620780956161368
149.0,0.0,0.14014239306231824
150.0,0.0,0.12141274728595754
151.0,0.0,0.1010919624809344
152.0,0.0,0.08806335028716518
153.0,0.0,0.090812860874574
154.0,0.0,0.09851483850246083
155.0,0.0,0.10198800736552642
156.0,0.0,0.10134041124038189
157.0,0.0,0.09923986637187188
158.0,0.0,0.09446186657504886
159.0,0.0,0.09312276736263403
160.0,0.0,0.13449888334381277
161.0,0.0,0.1830608329866209
162.0,0.0,0.2338258319971471
163.0,0.0,0.3086900485852376
164.0,0.0,0.7127751333035683
165.0,0.0,0.38827216644564766
166.0,0.0,0.37220502865130506
167.0,0.0,0.37932413692103467
168.0,0.0,0.3528554603375603
169.0,0.0,0.33189057870196625
170.0,0.0,0.32604838372983413
171.0,0.0,0.3284086015301641
172.0,0.0,0.3347701682040247
173.0,0.0,0.34228646213001024
174.0,0.0,0.34853917443082627
175.0,0.0,0.3514391423468021
176.0,0.0,0.34962367556748
177.0,0.0,0.3429164196014054
178.0,0.0,0.3323172079406257
179.0,0.0,0.3194026820240319
180.0,0.0,0.3056305051949521
181.0,0.0,0.49795035356621814
182.0,0.0,0.4933525833773721
183.0,0.0,0.4822741106308361
184.0,0.0,0.47413358213369455
185.0,0.0,0.47065682545454024
186.0,0.0,0.47161724444747055
187.0,0.0,0.4768783183194724
188.0,0.0,0.4865719894605342
189.0,0.0,0.5007833559096286
190.0,0.0,0.5191593631123093
191.0,0.0,0.5392709159199314
192.0,0.0,0.5482800728251214
193.0,0.0,0.5319713604517159
194.0,0.0,0.5045169384202411
195.0,0.0,0.4795845984840343
196.0,0.0,0.45815641068929414
197.0,0.0,0.4382361280611546
198.0,0.0,0.41887094915907574
199.0,0.0,0.40020514113487576
0.0,1.0,-0.5975313524714665
1.0,1.0,-0.6180969756059352
2.0,1.0,-0.6483564639197787
3.0,1.0,-0.6816498431714036
4.0,1.0,-0.7012735006198703
5.0,1.0,-0.6756404176284417
6.0,1.0,-0.6725073640997532
7.0,1.0,-0.6789165144441468
8.0,1.0,-0.6860098923696037
9.0,1.0,-0.6942865316873323
10.0,1.0,-0.7046168063524192
11.0,1.0,-0.7184548364592578
12.0,1.0,-0.7383294261136976
13.0,1.0,-0.7671354856075465
14.0,1.0,-0.8046515396784789
15.0,1.0,-0.8526731908044656
16.0,1.0,-0.9260600978125498
17.0,1.0,-0.9982897523303287
18.0,1.0,-0.9561912983256565
19.0,1.0,-0.9062886274009927
20.0,1.0,-0.8758652036424139
21.0,1.0,-0.8486733458587827
22.0,1.0,-0.7682046245500794
23.0,1.0,-0.8400218392728616
24.0,1.0,-0.8549545053490911
25.0,1.0,-0.8645168017876714
26.0,1.0,-0.8745358175589928
27.0,1.0,-0.8878385807469629
28.0,1.0,-0.9084240098616609
29.0,1.0,-0.9454179470463219
30.0,1.0,-1.0278503752793435
31.0,1.0,-1.3303404268507404
32.0,1.0,-1.195656671391207
33.0,1.0,-1.2107220194369326
34.0,1.0,-1.2235994647196327
35.0,1.0,-1.2410127718496102
36.0,1.0,-1.2838338739416806
37.0,1.0,-1.429333870986702
38.0,1.0,-1.2592800640931936
39.0,1.0,-1.1778781548832022
40.0,1.0,-1.126815271361437
41.0,1.0,-1.0918739440370127
42.0,1.0,-1.0676282851557586
43.0,1.0,-1.0513213181558896
44.0,1.0,-1.041255258745474
45.0,1.0,-1.0362205890750857
46.0,1.0,-1.0352046907366517
47.0,1.0,-1.0371571733837803
48.0,1.0,-1.0407348212640537
49.0,1.0,-1.0441130723893786
50.0,1.0,-1.0452581318055443
51.0,1.0,-1.042918689546321
52.0,1.0,-1.037375968214819
53.0,1.0,-1.0298876075701415
54.0,1.0,-0.808711507223899
55.0,1.0,-0.818262789357167
56.0,1.0,-0.8286063013676751
57.0,1.0,-0.8397657941088242
58.0,1.0,-0.8515903083234951
59.0,1.0,-0.8634514004852752
60.0,1.0,-0.873745300425601
61.0,1.0,-0.8794992897892506
62.0,1.0,-0.8770582636755834
63.0,1.0,-0.8643802041823955
64.0,1.0,-0.8425944499730892
65.0,1.0,-0.8146548734760979
66.0,1.0,-0.7833570865488317
67.0,1.0,-0.7507027531846926
68.0,1.0,-0.7179690069032809
69.0,1.0,-0.685750906149934
70.0,1.0,-0.6537736371341629
71.0,1.0,-0.6205486820857326
72.0,1.0,-0.5840867889361827
73.0,1.0,-0.5315151760544307
74.0,1.0,-0.3857348834816548
75.0,1.0,0.2307729800431831
76.0,1.0,-0.31549364462450896
77.0,1.0,-0.41411552007163943
78.0,1.0,-0.4633765922845398
79.0,1.0,-0.4949976573615759
80.0,1.0,-0.517605794760855
81.0,1.0,0.8198253068085062
82.0,1.0,0.8208209155375542
83.0,1.0,0.4499165784390719
84.0,1.0,0.9264761535888242
85.0,1.0,0.9407210893676998
86.0,1.0,0.9323155441870526
87.0,1.0,0.9382322471610068
88.0,1.0,0.9531720601825157
89.0,1.0,0.9756364804448017
90.0,1.0,1.0081493722673618
91.0,1.0,1.0569688919674705
92.0,1.0,1.109520707494979
93.0,1.0,1.12004146494605
94.0,1.0,1.1596876226820276
95.0,1.0,1.2273027627524402
96.0,1.0,1.2358628116785921
97.0,1.0,1.168125630975894
98.0,1.0,1.109317259435402
99.0,1.0,1.0778175589409502
100.0,1.0,1.0645798684698766
101.0,1.0,1.068835315786839
102.0,1.0,1.079064298066515
103.0,1.0,1.044954683851637
104.0,1.0,0.945495712793997
105.0,1.0,0.9350201899309599
106.0,1.0,0.8102489669593477
107.0,1.0,0.8991200589234043
108.0,1.0,0.8555972415631706
109.0,1.0,0.8048452568705821
110.0,1.0,0.8186902590610801
111.0,1.0,0.8311609579537725
112.0,1.0,0.8281085090735866
113.0,1.0,0.8164285084319747
114.0,1.0,0.7993195421525147
115.0,1.0,0.7781140064372633
116.0,1.0,0.753008067661418
117.0,1.0,0.7231810942973674
118.0,1.0,0.6860534034977431
119.0,1.0,0.6348898472149593
120.0,1.0,0.5560694580126507
121.0,1.0,0.4754221169344422
122.0,1.0,0.501793528383168
123.0,1.0,0.5133607366348799
124.0,1.0,0.47587777156870664
125.0,1.0,0.42758670279060307
126.0,1.0,0.49195443594796573
127.0,1.0,0.19904757939467596
128.0,1.0,0.20828917508628436
129.0,1.0,0.2176807782411624
130.0,1.0,0.2264461334633609
131.0,1.0,0.23377473810863936
132.0,1.0,0.2395752166254594
133.0,1.0,0.24480606717942938
134.0,1.0,0.25088720308141915
135.0,1.0,0.2593266718520203
136.0,1.0,0.27236982317493325
137.0,1.0,0.29302752257384146
138.0,1.0,0.2017660752452537
139.0,1.0,1.1612329631978051
140.0,1.0,0.38391776650463405
141.0,1.0,0.29557859598201813
142.0,1.0,0.25759056381294004
143.0,1.0,0.23438218631062113
144.0,1.0,0.21694152446596082
145.0,1.0,0.201807475901398
146.0,1.0,0.18731452447057026
147.0,1.0,0.1724167638815736
148.0,1.0,0.1560663864206761
149.0,1.0,0.13649275254398338
150.0,1.0,0.10963784982687291
151.0,1.0,0.06691356888339946
152.0,1.0,0.024876067352714776
153.0,1.0,0.056689027908341266
154.0,1.0,0.08341515081675521
155.0,1.0,0.08832496677705128
156.0,1.0,0.08101691110728806
157.0,1.0,0.07261445061631663
158.0,1.0,0.06089534486162787
159.0,1.0,-0.2434060972256088
160.0,1.0,0.10869388942034533
161.0,1.0,0.17271622731031308
162.0,1.0,0.2243777364895851
163.0,1.0,0.2857067189051231
164.0,1.0,0.3622817365317893
165.0,1.0,0.7544399295508323
166.0,1.0,0.4027033555014157
167.0,1.0,0.8022031883150907
168.0,1.0,0.37804829571241616
169.0,1.0,0.34190150637690947
170.0,1.0,0.33689347109176554
171.0,1.0,0.3429842509060804
172.0,1.0,0.35422737524408404
173.0,1.0,0.3670524692703923
174.0,1.0,0.3780496764405478
175.0,1.0,0.38375657839336325
176.0,1.0,0.38164175238836706
177.0,1.0,0.371518207764805
178.0,1.0,0.3557212707335085
179.0,1.0,0.33744550055665157
180.0,1.0,0.3190881212848016
181.0,1.0,0.5717660648073638
182.0,1.0,0.5390612340296803
183.0,1.0,0.506504159239812
184.0,1.0,0.4903446866099944
185.0,1.0,0.48387013626392106
186.0,1.0,0.48411609594459515
187.0,1.0,0.49046025607971266
188.0,1.0,0.5036479287593942
189.0,1.0,0.5250057463450439
190.0,1.0,0.5558919781422956
191.0,1.0,0.6059318617626932
192.0,1.0,0.6571046207185535
193.0,1.0,0.5981339729472629
194.0,1.0,0.5386327782008757
195.0,1.0,0.5039478460228131
196.0,1.0,0.47920645169316106
197.0,1.0,0.4560116047505305
198.0,1.0,0.4326648178524195
199.0,1.0,0.41039850490441293
0.0,2.0,-0.5346000148424614
1.0,2.0,-0.5776050249256256
2.0,2.0,-0.6227491677674818
3.0,2.0,-0.6517688746822531
4.0,2.0,-0.6660252181930018
5.0,2.0,-0.6677933576079321
6.0,2.0,-0.6684793608959755
7.0,2.0,-0.6718989381636781
8.0,2.0,-0.6769118670726867
9.0,2.0,-0.6832976578967261
10.0,2.0,-0.6911935052575152
11.0,2.0,-0.701552588449877
12.0,2.0,-0.7183686403459859
13.0,2.0,-0.7523097236308074
14.0,2.0,-0.8012908979827007
15.0,2.0,-0.8308934179665008
16.0,2.0,-0.8670691612977994
17.0,2.0,-0.8971627470913994
18.0,2.0,-0.9006863024494443
19.0,2.0,-0.8882958430305314
20.0,2.0,-0.873139783743194
21.0,2.0,-0.8573822213633019
22.0,2.0,-0.8452613405721029
23.0,2.0,-0.8517352334418271
24.0,2.0,-0.8616144647917404
25.0,2.0,-0.8704681697710194
26.0,2.0,-0.8799720885417679
27.0,2.0,-0.8920075242772139
28.0,2.0,-0.9095852480824126
29.0,2.0,-0.9384563561395114
30.0,2.0,-0.9874690604479894
31.0,2.0,-1.0323766149064562
32.0,2.0,-1.2239696586973008
33.0,2.0,-1.2422169786919612
34.0,2.0,-1.2512790334352921
35.0,2.0,-1.2547507776461442
36.0,2.0,-1.2648111167737042
37.0,2.0,-1.2729115943563962
38.0,2.0,-1.2231404338619307
39.0,2.0,-1.1614455193510258
40.0,2.0,-1.1142383674564398
