X,Y,esi_original_sim1
0.0,0.0,-0.2896993800422363
1.0,0.0,-0.3124104909198451
2.0,0.0,-0.347003058980318
3.0,0.0,-0.41678582744870474
4.0,0.0,-0.9532061530222096
5.0,0.0,-0.5413835320145797
6.0,0.0,-0.40014126703226544
7.0,0.0,-0.37766597884791797
8.0,0.0,-0.37444301551810394
9.0,0.0,-0.3793796229470285
10.0,0.0,-0.3887892023705914
11.0,0.0,-0.4014669812805428
12.0,0.0,-0.41757412924161763
13.0,0.0,-0.4378166388144608
14.0,0.0,-0.46390737304142654
15.0,0.0,-0.5047801725520632
16.0,0.0,-0.6052019024826071
17.0,0.0,-1.6339689658435033
18.0,0.0,-0.6143612192790803
19.0,0.0,-0.5226908610942648
20.0,0.0,-0.49550620681110136
21.0,0.0,-0.4937212572748567
22.0,0.0,-0.5014717821231672
23.0,0.0,-0.48353121529838855
24.0,0.0,-0.46875214162977275
25.0,0.0,-0.46409545876692265
26.0,0.0,-0.46634470736606876
27.0,0.0,-0.47454081135584963
28.0,0.0,-0.48985019456118284
29.0,0.0,-0.5165911065312364
30.0,0.0,-0.5643054301997737
31.0,0.0,-0.6131929674646748
32.0,0.0,-0.5757288608747752
33.0,0.0,-0.5408980130637309
34.0,0.0,-0.530409667422298
35.0,0.0,-0.5403810376138419
36.0,0.0,-0.5787954667822962
37.0,0.0,-0.6221374028697295
38.0,0.0,-0.5615341594923206
39.0,0.0,-0.499173416472904
40.0,0.0,-0.4609697498149573
41.0,0.0,-0.4359367726917248
42.0,0.0,-0.4183639088483767
43.0,0.0,-0.40558226643801387
44.0,0.0,-0.3962030272061288
45.0,0.0,-0.3893954649557414
46.0,0.0,-0.3845452316845756
47.0,0.0,-0.38103643529083375
48.0,0.0,-0.3780843187959344
49.0,0.0,-0.37467468434654216
50.0,0.0,-0.36976123959595425
51.0,0.0,-0.3627248479645969
52.0,0.0,-0.3536936790503828
53.0,0.0,0.3860810055225015
54.0,0.0,0.3724021048873979
55.0,0.0,0.3583112231509494
56.0,0.0,0.3438670222508886
57.0,0.0,0.3292040930599235
58.0,0.0,0.3146490735231119
59.0,0.0,0.3009082433004066
60.0,0.0,0.28925524106481093
61.0,0.0,0.28147538443071124
62.0,0.0,0.27923644033903744
63.0,0.0,0.2830300890369723
64.0,0.0,0.29164171953517976
65.0,0.0,0.3027391948584405
66.0,0.0,0.31385450071180515
67.0,0.0,0.32293918224453255
68.0,0.0,0.32849096575175246
69.0,0.0,0.3295631171807731
70.0,0.0,0.3258666102446224
71.0,0.0,0.3182045054367616
72.0,0.0,0.3106704828169961
73.0,0.0,0.3165251223672007
74.0,0.0,0.344988024074565
75.0,0.0,0.38218354297484336
76.0,0.0,0.4375750745127266
77.0,0.0,0.4971455991606559
78.0,0.0,0.553232068744252
79.0,0.0,0.6060396136646183
80.0,0.0,0.6559947416352427
81.0,0.0,0.7036571491535237
82.0,0.0,0.7517310561068543
83.0,0.0,0.8358986134295531
84.0,0.0,1.7534848754682768
85.0,0.0,0.918078864670832
86.0,0.0,0.8812214360317085
87.0,0.0,0.8876375711922895
88.0,0.0,0.9064970407742479
89.0,0.0,0.9317965466534133
90.0,0.0,0.9624050190260343
91.0,0.0,0.9976354148127179
92.0,0.0,1.033856863781053
93.0,0.0,1.073841438729649
94.0,0.0,1.1544229848951093
95.0,0.0,1.811773374472364
96.0,0.0,1.903464704489046
97.0,0.0,1.1748493404761566
98.0,0.0,1.0971953038317332
99.0,0.0,1.0675710437658756
100.0,0.0,1.054138917856656
101.0,0.0,1.0476885811301582
102.0,0.0,1.0409532877189274
103.0,0.0,1.0277958004657588
104.0,0.0,1.009924029408777
105.0,0.0,0.987821160735993
106.0,0.0,0.9634790301170942
107.0,0.0,0.9482228359731897
108.0,0.0,0.9259867700004129
109.0,0.0,0.9040971746080523
110.0,0.0,0.8938485512618747
111.0,0.0,0.8882083928166528
112.0,0.0,0.879543829340435
113.0,0.0,0.8666415923357782
114.0,0.0,0.8498322942387622
115.0,0.0,0.8292393732284061
116.0,0.0,0.8043931113158179
117.0,0.0,0.7737484703450089
118.0,0.0,0.7332312604064072
119.0,0.0,0.67108688155873
120.0,0.0,0.5393615546114547
121.0,0.0,-0.4056706480960128
122.0,0.0,0.4916948502173933
123.0,0.0,0.5677274657961984
124.0,0.0,0.5740088714692988
125.0,0.0,0.5734698629782254
126.0,0.0,0.5951890538037387
127.0,0.0,0.6285792186080558
128.0,0.0,0.6584657745215621
129.0,0.0,0.6820309575058003
130.0,0.0,0.7003807447781797
131.0,0.0,0.7148779252169392
