X,Y,esi_original_sim1
0.0,0.0,-0.42313886228038466
1.0,0.0,-0.42313886228038466
2.0,0.0,-0.442237754815879
3.0,0.0,-0.4719002300081382
4.0,0.0,-0.530373303556773
5.0,0.0,-0.9532061530222096
6.0,0.0,-0.5413835320145797
7.0,0.0,-0.5061227201510037
8.0,0.0,-0.4949276710049929
9.0,0.0,-0.4948870557928645
10.0,0.0,-0.5004756980033012
11.0,0.0,-0.5096503705819135
12.0,0.0,-0.5219421210948694
13.0,0.0,-0.5378812252422756
14.0,0.0,-0.5584321028003629
15.0,0.0,-0.5855113055849083
16.0,0.0,-0.6278522889012523
17.0,0.0,-0.7282093750238634
18.0,0.0,-1.6339689658435033
19.0,0.0,-0.739402487946079
20.0,0.0,-0.6498044613416446
21.0,0.0,-0.6212541708618518
22.0,0.0,-0.6147962850630893
23.0,0.0,-0.6172229585964271
24.0,0.0,-0.6058682501237302
25.0,0.0,-0.5974880210643683
26.0,0.0,-0.596315487906176
27.0,0.0,-0.600458394911253
28.0,0.0,-0.6095467142770582
29.0,0.0,-0.6248703322833329
30.0,0.0,-0.6504501244381851
31.0,0.0,-0.6948001201988174
32.0,0.0,-0.7393960377332582
33.0,0.0,-0.7057510936695208
34.0,0.0,-0.6741536652866998
35.0,0.0,-0.6646854289109347
36.0,0.0,-0.674079598454181
37.0,0.0,-0.7097020693386635
38.0,0.0,-0.7494109981936248
39.0,0.0,-0.6934163165446008
40.0,0.0,-0.6352777083478733
41.0,0.0,-0.5996254122984085
42.0,0.0,-0.5765757562780034
43.0,0.0,-0.5608712728118647
44.0,0.0,-0.5500274602734866
45.0,0.0,-0.542737638675862
46.0,0.0,-0.538210679599331
47.0,0.0,-0.5358571713080535
48.0,0.0,-0.5350919633071289
49.0,0.0,-0.535187426616081
50.0,0.0,-0.535227978080558
51.0,0.0,-0.5342967810928633
52.0,0.0,-0.5318869069690924
53.0,0.0,-0.26546008585454123
54.0,0.0,-0.26894139972400877
55.0,0.0,-0.27279630701102925
56.0,0.0,-0.2772831552273279
57.0,0.0,-0.2825468776922284
58.0,0.0,-0.2886090727146112
59.0,0.0,-0.2953161542583793
60.0,0.0,-0.3022214651297683
61.0,0.0,-0.30843854190092584
62.0,0.0,-0.3126260185943191
63.0,0.0,-0.31335456172163456
64.0,0.0,-0.30982816994408696
65.0,0.0,-0.30234987529228985
66.0,0.0,-0.29205541168174115
67.0,0.0,-0.28030901777467787
68.0,0.0,-0.2683179138665271
69.0,0.0,-0.25702106237562006
70.0,0.0,-0.24707979990961315
71.0,0.0,-0.013541746682441208
72.0,0.0,-0.019792626343598865
73.0,0.0,-0.025313884708110065
74.0,0.0,0.472751115510121
75.0,0.0,0.47550661126829685
76.0,0.0,0.4840390426754625
77.0,0.0,0.5253687072868932
78.0,0.0,0.5699042409126731
79.0,0.0,0.6086963407313088
80.0,0.0,0.644005792298674
81.0,0.0,0.6773626422915353
82.0,0.0,0.7099658340193586
83.0,0.0,0.7448708334063173
84.0,0.0,0.8155253885467846
85.0,0.0,1.7534848754682768
86.0,0.0,0.8768252890420367
87.0,0.0,0.8354714423001091
88.0,0.0,0.8347213206437707
89.0,0.0,0.8459162797302219
90.0,0.0,0.8636383597278123
91.0,0.0,0.8869958441022642
92.0,0.0,0.9154819279612876
93.0,0.0,0.9455204954090339
94.0,0.0,0.9794596545440933
95.0,0.0,1.0543306113409683
96.0,0.0,1.811773374472364
97.0,0.0,1.903464704489046
98.0,0.0,1.0630257474727258
99.0,0.0,0.9838974530505735
100.0,0.0,0.9534121813208163
101.0,0.0,0.9394999848804647
102.0,0.0,0.9331298746260128
103.0,0.0,0.9268495186858601
104.0,0.0,0.9144783359358123
105.0,0.0,0.8990179220625435
106.0,0.0,0.8826321797551218
107.0,0.0,0.8648221299894705
108.0,0.0,0.8465714067773579
109.0,0.0,0.8227720229439046
110.0,0.0,0.8004986682584292
111.0,0.0,0.7871413246920603
112.0,0.0,0.7772494994628204
113.0,0.0,0.7653541591026147
114.0,0.0,0.7506412810706137
115.0,0.0,0.7334469518404325
116.0,0.0,0.7140025796323003
117.0,0.0,0.6920807945762466
118.0,0.0,0.6666210448442367
119.0,0.0,0.6346801516699303
120.0,0.0,0.5875331088609386
121.0,0.0,0.4878779214050031
122.0,0.0,-0.4056706480960128
123.0,0.0,0.45497868275742137
124.0,0.0,0.5203024749031169
125.0,0.0,0.2893466931585612
126.0,0.0,0.2856970538803135
127.0,0.0,0.2974320481572965
128.0,0.0,0.31552596737232663
129.0,0.0,0.33078087318690474
130.0,0.0,0.34198423328743677
131.0,0.0,0.34997197127235685
132.0,0.0,0.3555617476655545
133.0,0.0,0.35946539385388493
134.0,0.0,0.36246597259917607
135.0,0.0,0.365485106237274
136.0,0.0,0.36959820170907554
137.0,0.0,0.37606781147041707
138.0,0.0,0.3866170075809408
139.0,0.0,0.41168312263588236
140.0,0.0,0.45854946179548906
141.0,0.0,0.4293349106515094
142.0,0.0,0.3927838118018536
143.0,0.0,0.3702490524655436
144.0,0.0,0.35455164145662715
145.0,0.0,0.341754159744035
146.0,0.0,0.3299388607148376
147.0,0.0,0.3180363076103509
148.0,0.0,0.30530452985660755
149.0,0.0,0.2910367840574199
150.0,0.0,0.27434315878783994
151.0,0.0,0.25425094967623596
152.0,0.0,0.2319743793360467
153.0,0.0,0.21789206935477348
154.0,0.0,0.22285918897337628
155.0,0.0,0.23530196802924006
156.0,0.0,0.2443408428126941
157.0,0.0,0.24907377058561697
158.0,0.0,0.251354371133693
159.0,0.0,0.07364298437863484
160.0,0.0,0.07557567805809733
161.0,0.0,0.11967702953346745
